"","Close","stvol","ltvol","vol_rat","sma_rat","p2h","dh","dl","dhlsig","fwdret","Return","smasig","volsig","p2hsig","score","strat"
"3483",140.919998,0.00405819543928301,0.00631609913632592,0.642516108707513,1.06452359085834,1.00199089165238,140.919998,122.550003,1,0.00872559691417444,0.0019908916523812,1,1,1,3,0.0019908916523812
"3484",140.350006,0.00410449639815674,0.00632233917056355,0.649205347487057,1.06468492520824,0.995955208571604,140.919998,122.550003,1,0.029119610634925,-0.00404479142839598,1,1,1,3,-0.00404479142839598
"3485",138.419998,0.00451696097000295,0.00636848093990152,0.709268193251875,1.06407291442358,0.982259437727213,140.919998,122.550003,1,0.0226870511624059,-0.0137513923583303,1,1,1,3,-0.0137513923583303
"3486",139.020004,0.00451148261002358,0.0063726773201973,0.707941479435193,1.06396388473022,0.986517215250031,140.919998,122.550003,1,0.00815342895610332,0.00433467713241842,1,1,1,3,0.00433467713241842
"3487",140.470001,0.00466137629483879,0.00639309210270789,0.729127035861785,1.06441562602943,0.996806720079573,140.919998,122.550003,1,0.00595954951402247,0.0104301320549522,1,1,1,3,0.0104301320549522
"3488",140.529999,0.0046617675126265,0.00636345280348802,0.732584597794334,1.06491197539901,0.99723247938167,140.919998,122.550003,1,0.0102877703634728,0.000427123226118598,1,1,1,3,0.000427123226118598
"3489",140.220001,0.00467785276976876,0.00636537064694799,0.734890869553944,1.06568546483019,0.995032663852294,140.919998,122.550003,1,-0.00532237027805653,-0.00220592045973056,1,1,1,3,-0.00220592045973056
"3490",141.289993,0.00470940925198707,0.00637952516210574,0.738206862159722,1.06681912730665,1.00262556773525,141.289993,122.550003,1,-0.00501602669595522,0.00763080867471966,1,1,1,3,0.00763080867471966
"3491",141.899994,0.00472523861693589,0.00638354728100263,0.740221448817048,1.0682230939261,1.0043173687467,141.899994,122.550003,1,-0.00502028266652504,0.00431736874670219,1,1,1,3,0.00431736874670219
"3492",141.779999,0.00455888169112753,0.0063715950359193,0.715500854248778,1.06905856487382,0.999154369238381,141.899994,122.550003,1,0.00268828604794522,-0.000845630761619254,1,1,1,3,-0.000845630761619254
"3493",141.160004,0.00455433551647161,0.00637857608494755,0.714005046866045,1.06949268422376,0.994785130153001,141.899994,122.550003,1,0.0052190399498822,-0.00437293697540519,1,1,1,3,-0.00437293697540519
"3494",141.419998,0.00455065240229531,0.00637771194730268,0.713524292080942,1.0699147217013,0.996617364198056,141.899994,122.550003,1,0.00989240862877685,0.00184183899569734,1,1,1,3,0.00184183899569734
"3495",141.830002,0.00455494853520314,0.00637950396696031,0.713997288628299,1.07073577889401,0.999506751212407,141.899994,122.550003,1,0.0087116327624785,0.00289919393154014,1,1,1,3,0.00289919393154014
"3496",141.720001,0.00443331288152998,0.00636737267734247,0.696254657325994,1.07144858642246,0.998731550333963,141.899994,122.550003,1,0.00807339850800534,-0.000775583434032612,1,1,1,3,-0.000775583434032612
"3497",141.869995,0.00441831525821202,0.00636365493126556,0.694304657611807,1.07213215621609,0.999788590547791,141.899994,122.550003,1,-0.00406079130004327,0.00105838271903469,1,1,1,3,0.00105838271903469
"3498",143.119995,0.00451887769686221,0.00638195135099452,0.708071473493452,1.0728397652489,1.00859761135719,143.119995,122.550003,1,0.00336661136430957,0.00881088351345882,1,1,1,3,0.00881088351345882
"3499",142.339996,0.00457814177653522,0.00636770145588791,0.718963005450268,1.07312622816987,0.99455003474532,143.119995,122.550003,1,0.00302471300824068,-0.00544996525468,1,1,1,3,-0.00544996525468
